IBGE;UF;MUNICIPIO;CNES;NOME FANTASIA;RAZAO SOCIAL;CNPJ PROPRIO;CNPJ MANTENEDORA;TIPO GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP;LATITUDE;LONGITUDE
330350;RJ;NOVA IGUACU;5147557;HORTENCIA CONDE VIDAL CARVALHAL;HORTENCIA CONDE VIDAL CARVALHAL;;;M;RUA QUINTINO BOCAIUVA;25;CENTRO;26210150;-22.75814;-43.44907
330455;RJ;RIO DE JANEIRO;5147816;CLINICA DR HERMANN RONAI;CLINICA DR HERMANN RONAI LTDA;01995017000199;;M;RUA DIAS DA CRUZ;28;MEIER;20720012;-22.90191;-43.27875
330490;RJ;SAO GONCALO;5148731;CEL DIAGNOSTICO LTDA;CEL DIAGNOSTICO LTDA;07176188000172;;M;RUA DR ALFREDO BACKER;115;MUTONDO;24452001;-22.81804;-43.01203
330270;RJ;MARICA;3711277;MARISA DA SILVA TARRISSE FONTOURA;MARISA DA SILVA TARRISSE FONTOURA;;;M;RUA CLIMACO PEREIRA;35;ARACATIBA;24902035;-22.92081;-42.81521
330150;RJ;CORDEIRO;3711315;CLAUDIO DOS SANTOS DIAS COLA;CLAUDIO DOS SANTOS DIAS COLA;;;M;AV RAUL VEIGA;174;CENTRO;28540000;-22.029;-42.361
330100;RJ;CAMPOS DOS GOYTACAZES;3711536;OTONEUROMED;OTONEUROMED CLINICAS MEDICAS EIRELI;03095904000136;;M;RUA ALVARENGA FILHO;114;CENTRO;28035125;-21.76107;-41.32982
330060;RJ;BOM JESUS DO ITABAPOANA;3712001;ERVAL ANTONIO DE REZENDE;ERVAL ANTONIO DE REZENDE;;;M;RUA TEN JOSE TEIXEIRA;460;CENTRO;28360000;-21.134;-41.68
330370;RJ;PARAIBA DO SUL;3713636;CONSULTORIO DR ELIANE;MARIA ELIANE DE ABREU LEAL;;;M;RUA BARAO DO PIABANHA;129;CENTRO;25850000;-22.16489;-43.29226
330010;RJ;ANGRA DOS REIS;3637638;ANGELA CRISTINA MARINHO MOREIRA;ANGELA CRISTINA MARINHO;;;M;CORONEL CARVALHO;539;CENTRO;23900310;-23.00571;-44.31593
330010;RJ;ANGRA DOS REIS;3656268;MARCOS RITTI;MARCOS RITTI;;;M;RUA DO COMERCIO;100;CENTRO;23900282;-23.00888;-44.31861
330520;RJ;SAO PEDRO DA ALDEIA;2280566;POSTO DE SAUDE TRES VENDAS;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DA ALDEIA;;36488708000180;M;RUA JAIRO AZEVEDO;S/N;TRES VENDAS;28947752;-22.81409;-42.11122
330490;RJ;SAO GONCALO;5473950;USF JARDIM ALCANTARA;SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO;;28636579000950;M;RUA ANISIO TEIXEIRA;130;ALCANTARA;24710300;-22.827;-43.054
330190;RJ;ITABORAI;2268825;SINDICATO RURAL DE ITABORAI;SINDICATO RURAL DE ITABORAI;29552429000173;;M;PRACA MARECHAL FLORIANO PEIXOTO;263;CENTRO;24800165;-22.74554;-42.85971
330020;RJ;ARARUAMA;2696932;SES RJ HOSPITAL ESTADUAL ROBERTO CHABO;SECRETARIA DE ESTADO DE SAUDE DO RIO DE JANEIRO;;42498717000155;E;RUA BERNARDO DE VASCONCELOS;S/N;CENTRO;28970000;-22.873;-42.343
330205;RJ;ITALVA;5483603;RIBAMAR DUY REZENDE;RIBAMAR DUY REZENDE;;;M;RUA JOSE LUIS MARINHO;159;PQ INDUSTRIAL;28250000;-21.41776;-41.69339
330455;RJ;RIO DE JANEIRO;2280167;HOSPITAL UNIVERSITARIO CLEMENTINO FRAGA FILHO;HOSPITAL UNIVERSITARIO CLEMENTINO FRAGA FILHO;33663683005347;33663683000116;M;RUA PROFESSOR RODOLPHO PAULO ROCCO;255;ILHA DO FUNDAO;21941590;-22.84244;-43.23738
330190;RJ;ITABORAI;3673766;CENTRO TRAUMA;COTI SERVICO DE ORTOPEDIA E TRAUMATOLOGIA LTDA;07516714000104;;M;RUA DR PEREIRA DOS SANTOS;107;CENTRO;24800041;-22.74664;-42.85825
330150;RJ;CORDEIRO;2294117;SMS CORDEIRO;MUNICIPIO DE CORDEIRO;;28614865000167;M;RUA NACIB SIMAO;1325;RODOLFO CONCALVES;28540000;-22.029;-42.361
330080;RJ;CACHOEIRAS DE MACACU;2696975;LABORATORIO FEROLA;HUMBERTO FERREIRA FEROLA;28881233000160;;M;RUA CEL BASTOS;79;CENTRO;28680000;-22.56132;-42.69360
330490;RJ;SAO GONCALO;2696983;RESULT MEDICINA DIAGNOSTICA;LAB DE ANALISES CLINICAS RESULT MEDICINA DIAGNOSTICA LTDA EP;29189636000105;;M;RUA EDUARDO VIEIRA;58;RODO;24445410;-22.82414;-43.04462
330270;RJ;MARICA;2266865;PSF BAMBUI;MUNICIPIO DE MARICA;;29131075000193;M;AV DO CONTORNO;S/N;BAMBUI;24920710;-22.94780;-42.75278
330620;RJ;VASSOURAS;2823624;ADHEMARINA FELDHAUS;ADHEMARINA M C C FELDHAUS;;;M;AV OTAVIO GOMES;21;CENTRO;27700000;-22.40618;-43.66084
330220;RJ;ITAPERUNA;2278901;CLINICA SAO CAMILO DE LELIS LTDA;CLINICA SAO CAMILO DE LELIS LTDA;29644622000134;;M;AVENIDA CARDOSO MOREIRA;897;CENTRO;28300000;-21.19739;-41.89705
330600;RJ;TRES RIOS;3512029;UBS CAIXA DAGUA;FUNDO MUNICIPAL DE SAUDE DE TRES RIOS;;29138377000193;M;RUA THEOFILO FERREIRA DA ROCHA;204;CAIXA DAGUA;25807145;-22.117;-43.209
330010;RJ;ANGRA DOS REIS;3536270;RICARDO CALLEGARI NOBREGA;RICARDO CALLEGARI NOBREGA;;;M;RUA DO COMERCIO;213;CENTRO;23900565;-23.00818;-44.31786
330630;RJ;VOLTA REDONDA;3697800;CENTRO DE MEDICINA ESPORTIVA E TRAUMATOLOGIA PISTARINO LTDA;CENTRO DE MEDICINA ESPORTIVA E TRAUMATOLOGIA PISTARINO LTDA;28465631000103;;M;RUA TRINTA E TRES;154;VILA SANTA CECILIA;27260180;-22.52284;-44.10252
330340;RJ;NOVA FRIBURGO;3625613;ANGELA MARIA MOURA REZENDE;ANGELA MARIA MOURA REZENDE;;;M;RUA ERNESTO BRASILIO;45;CENTRO;28610120;-22.282;-42.531
330340;RJ;NOVA FRIBURGO;3625656;PAULO SERGIO GOBEL COELHO;PAULO SERGIO GOBEL COELHO;;;M;RUA SETE DE SETEMBRO;23;CENTRO;28605020;-22.34827;-42.32400
330340;RJ;NOVA FRIBURGO;3625680;ERICA PINTO ALBERTINO;ERICA PINTO ALBERTINO;;;M;RUA SANTA TERESINHA;02;CENTRO;28625740;-22.27132;-42.53623
330340;RJ;NOVA FRIBURGO;3625753;CONSULTORIO DR MARCOS LUIZ BEZERRA;MARCOS LUIZ BEZERRA;;;M;RUA ERNERTO BRASILIO;64;CENTRO;28610120;-22.282;-42.531
330555;RJ;SEROPEDICA;2297809;POSTO DE SAUDE SILVIO JOSE CRISTINO;MUNICIPIO DE SEROPEDICA;;01604139000107;M;BR 465 ANTIGA ESTRADA RIO SAO PAULO;26;CAMPO LINDO;23898000;-22.80550;-43.63767
330030;RJ;BARRA DO PIRAI;2287854;UBS GERALDO DE OLIVEIRA;MUNICIPIO DE BARRA DO PIRAI;;28576080000147;M;RUA R;174;SANTO ANTONIO;27115120;-22.45477;-43.82213
330350;RJ;NOVA IGUACU;5032636;RAQUEL MARINHO PEREIRA;RAQUEL MARINHO PEREIRA;;;M;RUA OTAVIO TARQUINIO;74;CENTRO;26250100;-22.75662;-43.44840
330350;RJ;NOVA IGUACU;2284146;UNIDADE BASICA DE SAUDE SANTA RITA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA IGUACU;;29138278000705;M;RUA PHILOMENO COELHO;347;SANTA RITA;26210970;-22.69167;-43.46738
330270;RJ;MARICA;2266768;PSF BARRA;MUNICIPIO DE MARICA;;29131075000193;M;RUA ENANI MANUEL SOARES;S/N;BARRA;24915415;-22.95902;-42.82711
330010;RJ;ANGRA DOS REIS;3380599;JOSE DE CARVALHO PINTO FILHO;JOSE DE CARVALHO PINTO FILHO;;;M;RUA DO COMERCIO;376;CENTRO;23900567;-23.00756;-44.31648
330455;RJ;RIO DE JANEIRO;3383075;BRONSTEIN MED DIAG IPANEMA;DIAGNOSTICOS DA AMERICA S A;61486650005819;;M;RUA GARCIA D AVILA;64;IPANEMA;22421010;-22.903;-43.208
330010;RJ;ANGRA DOS REIS;3547779;WAGNER BEZERRA LESSA;WAGNER BEZERRA LESSA;;;M;CORONEL CARVALHO;539;CENTRO;23900310;-23.00571;-44.31593
330350;RJ;NOVA IGUACU;3962822;MEDICAL LIFE CENTRO MEDICO;MEDICAL LIFE CENTRO MEDICO LTDA;05643064000124;;M;RUA FRANCISCA MELO;104;CENTRO;26210270;-22.75645;-43.45334
330490;RJ;SAO GONCALO;5474027;USF VILA IARA;SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO;;28636579000950;M;RUA MIGUEL ANGELO;S/N;BRASILANDIA;24465400;-22.82300;-43.05660
330452;RJ;RIO DAS OSTRAS;5605156;FREDERICK WAGNER DE AZEVEDO;FREDERICK WAGNER DE AZEVEDO;;;M;AVENIDA ROBERTO SILVEIRA;669;COSTAZUL;28895270;-22.51556;-41.92578
330022;RJ;AREAL;2285940;PSF CEDRO;PREFEITURA MUNICIPAL DE AREAL;;39554605000160;M;ROD BR 040;S/N;CEDRO;25845000;-22.231;-43.106
330022;RJ;AREAL;2285967;POLICLINICA MUNICIPAL;PREFEITURA MUNICIPAL DE AREAL;;39554605000160;M;RUA AFONSINA;382;CENTRO;25845000;-22.22645;-43.09978
330022;RJ;AREAL;2285983;PSF AMAZONAS;PREFEITURA MUNICIPAL DE AREAL;;39554605000160;M;RUA AMAZONAS;S/N;AMAZONAS;25845000;-22.22768;-43.09372
330610;RJ;VALENCA;2293048;ESF PARQUE PENTAGNA;MUNICIPIO DE VALENCA;;29076130000190;M;RUA EURICO LENGRUBER;263;PARQUE PENTAGNA;27600000;-22.24257;-43.69170
330370;RJ;PARAIBA DO SUL;3211371;DERMOCLIN;DERMOCLIN CLINICA MEDICA LTDA ME;13151377000193;;M;AV MAL CASTELO BRANCO;566;CENTRO;25850000;-22.162;-43.293
330225;RJ;ITATIAIA;2288141;USF DE SAUDE VILA ESPERANCA;SECRETARIA MUNICIPAL DE SAUDE DE ITATIAIA;;31846892000170;M;RUA JULIANA CAMPOS NEVES;S/N;VL ESPERANCA;27580000;-22.49230;-44.56817
330093;RJ;CARAPEBUS;5462509;PSF UBAS;SECRETARIA MUNICIPAL DE SAUDE DE CARAPEBUS;;01609497000102;M;RUA JOAO AURELIO ORTIZ;S/N;UBAS;27998000;-22.18561;-41.66060
330630;RJ;VOLTA REDONDA;3882209;MARIA DO ROSARIO NOGUEIRA DOS SANTOS;MARIA DO ROSARIO NOGUEIRA DOS SANTOS;;;M;RUA DEZESSEIS VILA SHOPPING;109;VILA SANTA CECILIA;27260110;-22.48500;-44.07802
330225;RJ;ITATIAIA;2288303;CONS ODONTO DOM OTORINO ZANNON;SECRETARIA MUNICIPAL DE SAUDE DE ITATIAIA;;31846892000170;M;AV ARNALDO MARZOTTO;S/N;PENEDO;27580000;-22.49230;-44.56817
330100;RJ;CAMPOS DOS GOYTACAZES;3927555;CRISTINA ISABEL PESSANHA DA SILVA;CRISTINA ISABEL PESSANHA DA SILVA;;;M;RUA BARAO DE MIRACEMA;378;PELINCA;28010010;-21.76203;-41.33032
330100;RJ;CAMPOS DOS GOYTACAZES;5705932;ILZE JERONIMO FERNANDES;ILZE JERONIMO FERNANDES;;;M;RUA MARECHAL DEODORO;130;CENTRO;28010280;-21.76229;-41.32182
330100;RJ;CAMPOS DOS GOYTACAZES;5705959;ROBSON DE JESUS PINHEIRO GOMES;ROBSON DE JESUS PINHEIRO GOMES;;;M;RUA CONSELHEIRO OTAVIANO;84;CENTRO;28030035;-21.76421;-41.32432
330100;RJ;CAMPOS DOS GOYTACAZES;5705967;ARNALDO DE QUEIROZ E ALMEIDA;ARNALDO DE QUEIROZ E ALMEIDA;;;M;RUA TREZE DE MAIO;286;CENTRO;28010260;-21.76442;-41.32365
330100;RJ;CAMPOS DOS GOYTACAZES;5705975;FRANCISCO ARMANDO LACERDA ALMEIDA;FRANCISCO ARMANDO LACERDA ALMEIDA;;;M;RUA GIL DE GOIS;109;CENTRO;28035641;-21.75404;-41.32995
330100;RJ;CAMPOS DOS GOYTACAZES;5705983;RENATO CARDOSO PAIVA;RENATO CARDOSO PAIVA;;;M;RUA GIL DE GOIS;109;CENTRO;28035641;-21.75404;-41.32995
330100;RJ;CAMPOS DOS GOYTACAZES;5706025;CEMOC;CEMOC CENTRO DE MEDICINA OCUPACIONAL LTDA;02097551000140;;M;RUA MARECHAL DEODORO;140;CENTRO;28010260;-21.76356;-41.32371
330100;RJ;CAMPOS DOS GOYTACAZES;5706041;CERO CENTRO ESPECIALIZADO EM RADIOLOGIA ODONTOLOGICA;BARBOSA E FREIRE LTDA;32071029000150;;M;RUA BARAO DA LAGOA DOURADA;237;CENTRO;28035211;-21.75520;-41.33350
330100;RJ;CAMPOS DOS GOYTACAZES;5706076;BASSAM MOUSSALLEM;BASSAM MOUSSALLEM;;;M;RUA TREZE DE MAIO;201;CENTRO;28010260;-21.76242;-41.32379
330100;RJ;CAMPOS DOS GOYTACAZES;5706114;ANDRE GUSTAVO MACIEL LOBO;ANDRE GUSTAVO MACIEL LOBO;;;M;RUA TREZE DE MAIO;286;CENTRO;28010260;-21.76442;-41.32365
330100;RJ;CAMPOS DOS GOYTACAZES;5706122;MAURICIO MOUSSALLEM;MAURICIO MOUSSALLEM;;;M;RUA TREZE DE MAIO;286;CENTRO;28010260;-21.76442;-41.32365
330100;RJ;CAMPOS DOS GOYTACAZES;5706149;JOAO BOSCO DE QUEIROGA LOPES;JOAO BOSCO DE QUEIROGA LOPES;;;M;RUA VINTE E UM DE ABRIL;272;CENTRO;28010170;-21.75662;-41.32282
330100;RJ;CAMPOS DOS GOYTACAZES;5706157;LUCIO MAGNO VIANNA LOPES;LUCIO MAGNO VIANNA LOPES;;;M;RUA VISCONDE DO RIO BRANCO;446;CENTRO;28030100;-21.77951;-41.33391
330100;RJ;CAMPOS DOS GOYTACAZES;5706203;MARCIO SIDNEY PESSANHA DE SOUZA;MARCIO SIDNEY PESSANHA DE SOUZA;;;M;RUA CONSELHEIRO OTAVIANO;84;CENTRO;28010140;-21.76421;-41.32432
330100;RJ;CAMPOS DOS GOYTACAZES;5706211;ANA BEATRIZ MANHAES AREAS SILVA;ANA BEATRIZ MANHAES AREAS SILVA;;;M;RUA ALVARENGA FILHO;114;CENTRO;28035125;-21.76107;-41.32982
330100;RJ;CAMPOS DOS GOYTACAZES;5706238;MARCIA VALERIA AZEVEDO GOMES DE CARVALHO;MARCIA VALERIA AZEVEDO GOMES DE CARVALHO;;;M;RUA ALVARENGA FILHO;114;CENTRO;28035125;-21.76107;-41.32982
330100;RJ;CAMPOS DOS GOYTACAZES;5706246;TATIANA SILVEIRA VELASCO;TATIANA SILVEIRA VELASCO;;;M;RUA TREZE DE MAIO;286;CENTRO;28010260;-21.76442;-41.32365
330100;RJ;CAMPOS DOS GOYTACAZES;5706254;FELIX ELIAS BARROS CHALITA;FELIX ELIAS BARROS CHALITA;;;M;AVENIDA SETE DE SETEMBRO;505;CENTRO;28010561;-21.75717;-41.32333
330100;RJ;CAMPOS DOS GOYTACAZES;5706289;CLINICA SANTA MARINA;JFM ROCHAS ECO DOPPLER E ULTRASSONOGRAFIA LTDA;06047697000132;;M;RUA MARECHAL DEODORO;69;CENTRO;28010280;-21.76183;-41.32172
330100;RJ;CAMPOS DOS GOYTACAZES;5706300;INCOR NF;INCOR NF INSTITUTO DO CORACAO NORTE FLUMINENSE LTDA;30409940000108;;M;RUA BARAO DA LAGOA DOURADA;409;CENTRO;28035211;-21.75851;-41.33476
330100;RJ;CAMPOS DOS GOYTACAZES;5706319;GERALDO AUGUSTO PINTO VENANCIO;GERALDO AUGUSTO PINTO VENANCIO;;;M;RUA BARAO DA LAGOA DOURADA;409;CENTRO;28035211;-21.75851;-41.33476
330100;RJ;CAMPOS DOS GOYTACAZES;5706343;EVANILDO DUNCAN DA SILVA;EVANILDO DUNCAN DA SILVA;;;M;RUA ALVARENGA FILHO;114;CENTRO;28035125;-21.76107;-41.32982
330340;RJ;NOVA FRIBURGO;5656680;CONSULTORIO PENELOPE FERNANDES OGUIHARA;PENELOPE FERNANDES OGUIHARA;;;M;RUA GENERAL OSORIO;04;CENTRO;28625630;-22.27002;-42.53358
330010;RJ;ANGRA DOS REIS;3539563;PAULO ROBERTO FERREIRA DA FONSECA;PAULO ROBERTO FERREIRA DA FONSECA;;;M;RUA CORONEL CARVALHO;539;CENTRO;23900315;-23.00571;-44.31593
330160;RJ;DUAS BARRAS;2268000;SERVICO DE PRONTO ATENDIMENTO DE MONNERAT;SECRETARIA MUNICIPAL DE SAUDE DE DUAS BARRAS;;28564177001705;M;RUA ANTONIO PEREIRA DA SILVA;68;MONNERAT;28655000;-22.051;-42.522
330455;RJ;RIO DE JANEIRO;3543757;CLINICA DE MICRO CIRURGIA OCULAR DR ALBERTO RAMOS;CENTRO DE CATARATA MADUREIRA LTDA;03936254000104;;M;RUA EBANCK CAMARA;122;MADUREIRA;21310150;-22.87726;-43.34224
330455;RJ;RIO DE JANEIRO;5036216;ORTOFISI;ORTOFISI CLINICA MEDICA ORTOPEDICA LTDA;32366247000112;;M;RUA CAMBAUBA;269;ILHA DO GOVERNADOR;21940000;-22.90300;-43.20800
330010;RJ;ANGRA DOS REIS;3552039;JOSE CARLOS TOSTO;JOSE CARLOS TOSTO;;;M;CORONEL CARVALHO;173;CENTRO;23900315;-23.00710;-44.31905
330010;RJ;ANGRA DOS REIS;3554694;RENATA MARQUES DOS SANTOS;RENATA MAEQUS DOS SANTOS;;;M;AVEINIDA RAUL POMPEIA;90;CENTRO;23900425;-23.00750;-44.31811
330320;RJ;NILOPOLIS;3556476;POLICLINICA VIDA LTDA;POLICLINICA ULTRAIMAGEM DE NILOPOLIS LTDA;07033998000170;;M;GETULIO VARGAS;1836;CENTRO;26525023;-22.80708;-43.41800
330100;RJ;CAMPOS DOS GOYTACAZES;3556484;MARCELO BITTENCOURT GUIMARAES;MARCELO BITTENCOURT GUIMARAES;;;M;AV DR ALBERTO TORRES;371;CENTRO;28010010;-21.74709;-41.34836
330500;RJ;SAO JOAO DA BARRA;2296055;UNIDADE MISTA DE MATO ESCURO;MUNICIPIO DE SAO JOAO DA BARRA;;29116902000170;M;RUA PRINCIPAL;S/N;MATO ESCURO;28200000;-21.64;-41.051
330240;RJ;MACAE;3556522;PROIMAGEM;ULTRACLIN DE MACAE SERVICOS MEDICOS LTDA;07218791000170;;M;RUA DOUTOR JULIO OLIVIER;333;CENTRO;27913000;-22.37797;-41.77504
330540;RJ;SAPUCAIA;2294877;CLINICA DA FAMILIA DE ANTA;SECRETARIA MUNICIPAL DE SAUDE DE SAPUCAIA;;29138393000186;M;RUA ANTONIO ALVES DE CARVALHO;S/N;ANTA;25880000;-22.03558;-42.98789
330480;RJ;SAO FIDELIS;2294842;ESF COLONIA MANOEL GOUDARD SO NE LOBO;SECRETARIA MUNICIPAL DE SAUDE E PROMOCAO SOCIAL;;29111630000115;M;PRACA SAO JOAO BATISTA;S/N;COLONIA;28400000;-21.67625;-41.88925
330580;RJ;TERESOPOLIS;3560139;FISIMED;FISIMED COMPLEXO TERAPEUTICO LTDA;36426195000183;;M;RUA NEUZA CHIAPPETA FADIGAS;550;VARZEA;25963150;-22.41700;-42.97114
330455;RJ;RIO DE JANEIRO;3643417;ULTRA COR ULTRA SONOGRAFIA E EXAMES COMPLEMENTARES;ULTRA COR ULTRA SONOGRAFIA E EXAMES COMPLEMENTARES LTDA;40374894000102;;M;AV NELSON CARDOSO;795;TAQUARA;22730000;-22.92015;-43.36831
330455;RJ;RIO DE JANEIRO;3643425;CLINICA BARAO DE IPANEMA;CLINICA BARAO DE IPANEMA LTDA;42128769000130;;M;AV NOSSA SRA DE COPACABANA;895;COPACABANA;22060001;-22.97520;-43.18967
330610;RJ;VALENCA;2295075;HOSPITAL GUSTAVO MONTEIRO JUNIOR;ASSOCIACAO DA CASA DE CARIDADE DE CONSERVATORIA;32352809000179;;M;RUA OSWALDO FONSECA;02;CONSERVATORIA;27655000;-22.28981;-43.92675
330420;RJ;RESENDE;3910946;ROBERTO RODRIGUES IZIDORO;ROBERTO RODRIGUES IZIDORO;;;M;AVENIDA RUI BARBOSA;254;LIBERDADE;27521140;-22.46848;-44.46551
330455;RJ;RIO DE JANEIRO;2295415;HOSPITAL UNIVERSITARIO GAFFREE E GUINLE;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO;34023077000280;34023077000107;M;MARIZ E BARROS;775;TIJUCA;20270004;-22.91616;-43.22094
330340;RJ;NOVA FRIBURGO;5071836;CONSULTORIO MEDICO DRA DEBORA;DEBORA CRISTINA DE SOUZA;;;M;RUA AUGUSTO CARDOSO;52;CENTRO;28610050;-22.28341;-42.53252
330100;RJ;CAMPOS DOS GOYTACAZES;5635527;ERALDO RIBEIRO FILHO;ERALDO RIBEIRO FILHO;;;M;RUA TREZE DE MAIO;157;CENTRO;28010260;-21.76140;-41.32385
330100;RJ;CAMPOS DOS GOYTACAZES;5635543;MARCO AURELIO F DE ALVARENGA;MARCO AURELIO F DE ALVARENGA;;;M;AVENIDA SETE DE SETEMBRO;505;CENTRO;28010140;-21.75717;-41.32333
330100;RJ;CAMPOS DOS GOYTACAZES;5635551;JOMAR JOBER HERNANDES BRITO;JOMAR JOBER HERNANDES BRITO;;;M;RUA CONSELHEIRO OTAVIANO;84;CENTRO;28010140;-21.76421;-41.32432
330100;RJ;CAMPOS DOS GOYTACAZES;5635594;ANTONIO ANDRADE SIMAO;ANTONIO ANDRADE SIMAO;;;M;RUA CONSELHEIRO OTAVIANO;115;CENTRO;28010140;-21.76339;-41.32679
330100;RJ;CAMPOS DOS GOYTACAZES;5635608;MARTHA VERONICA CAMARA BARBOSA;MARTHA VERONICA CAMARA BARBOSA;;;M;RUA TREZA DE MAIO;268;CENTRO;28010260;-21.76408;-41.32368
330100;RJ;CAMPOS DOS GOYTACAZES;5635667;LEONARDO MOREIRA MANHAES;LEONARDO MOREIRA MANHAES;;;M;RUA BARAO DA LAGOA DOURADA;225;CENTRO;28035212;-21.75514;-41.33348
330100;RJ;CAMPOS DOS GOYTACAZES;5635675;ALESSANDRA MOREIRA MANHAES;ALESSANDRA MOREIRA MANHAES;;;M;RUA BARAO DA LAGOA DOURADA;225;CENTRO;28035211;-21.75514;-41.33348
330100;RJ;CAMPOS DOS GOYTACAZES;5635861;GERMANA GOULART GARCIA;GERMANA GOULART GARCIA;;;M;RUA ALVARENGA FILHO;114;CENTRO;28035125;-21.76107;-41.32982
330100;RJ;CAMPOS DOS GOYTACAZES;5636507;JOSE FERREIRA COUTO;JOSE FERREIRA COUTO;;;M;AVENIDA VISCONDE DO RIO BRANCO;337;CENTRO;28010140;-21.78168;-41.33468
330340;RJ;NOVA FRIBURGO;3626318;IZABEL CHRISTINA THURLER CARVALHO;IZABEL CHRISTINA THURLER CARVALHO;;;M;RUA GENERAL OSORIO;04;CENTRO;28625630;-22.27002;-42.53358
330340;RJ;NOVA FRIBURGO;3626768;CONSULTORIO FERNANDO POVOLERI;FERNANDO POVOLERI;;;M;GENERAL OSORIO;04;CENTRO;28625630;-22.282;-42.531
330580;RJ;TERESOPOLIS;3628051;CLINICOR;MARCIO MACHADO ALVES;;;M;AV LUCIO MEIRA;670;VARZEA;25953001;-22.40947;-42.96693
330340;RJ;NOVA FRIBURGO;3628280;BERNARDO BORGES LEAL;BERNARDO BORGES LEAL;;;M;RUA PRESIDENTE;185;CONEGO;28621000;-22.282;-42.531
330580;RJ;TERESOPOLIS;3628574;EUGENIO PAES CAMPOS;EUGENIO PAES CAMPOS;;;M;AV LUCIO MEIRA;100;VARZEA;25953000;-22.41360;-42.97002
330040;RJ;BARRA MANSA;3629031;JOAO CARLOS HENRIQUES;JOAO CARLOS HENRIQUES;;;M;RUA TEN JOSE EDUARDO;51;ANO BOM;27320430;-22.54083;-44.16998
330040;RJ;BARRA MANSA;3629058;AYRTON SAMPAIO DE OLIVEIRA;AYRTON SAMPAIO DE OLIVEIRA;;;M;AV TENENTE JOSE EDUARDO;51;ANO BOM;27320430;-22.54085;-44.17007
330040;RJ;BARRA MANSA;3629074;MARIA HERCILIA FIUZA FARIAS DA SILVA;MARIA HERCILIA FIUZA FARIAS DA SILVA;;;M;AV DOMINGOS MARIANO;83;CENTRO;27310420;-22.54426;-44.17469
330040;RJ;BARRA MANSA;3629163;ELIDIANA GRANATO MENDONCA;ELIDIANA GRANATO MENDONCA;;;M;AV JOAQUIM LEITE;01;CENTRO;27330041;-22.54595;-44.16801
330040;RJ;BARRA MANSA;3629309;JULIO CESAR NAPOLI;JULIO CESAR NAPOLI;;;M;RUA PINTO RIBEIRO;205;CENTRO;27310420;-22.54074;-44.17388
330040;RJ;BARRA MANSA;3629325;JOSE LAURINDO DA MOTTA;JOSE LAURINDO DA MOTTA;;;M;AV TEN JOSE EDUARDO;585;ANO BOM;27330040;-22.54032;-44.17003
330040;RJ;BARRA MANSA;3629341;VERA LUCIA TORNO DE AZEVEDO LOPES;VERA LUCIA TORNO DE AZEVEDO LOPES;;;M;RUA SAO SEBASTIAO;105;CENTRO;27345450;-22.54603;-44.17241
330040;RJ;BARRA MANSA;3629376;FERNANDO ANTONIO FERREIRA;FERNANDO ANTONIO FERREIRA;;;M;RUA SAO SEBASTIAO;67;CENTRO;27345050;-22.54581;-44.17194
330040;RJ;BARRA MANSA;3629414;LUCIANA EDITH FERNANDES PINTO;LUCIANA EDITH FERNANDES PINTO;;;M;RUA SAO SEBASTIAO;105;CENTRO;27345480;-22.54603;-44.17240
330040;RJ;BARRA MANSA;3629422;MAURICIO FIGUEIREDO RAFFIDE;MAURICIO FIGUEIREDO RAFFIDE;;;M;RUA TEN JOSE EDUARDO;453;ANO BOM;27320430;-22.53951;-44.17074
330340;RJ;NOVA FRIBURGO;3606201;CONSULTORIO MEDICO DRA GELZIE SORRENTINO ENNES;GELZIE SORRENTINO ENNES;;;M;RUA GENERAL OSORIO;04;CENTRO;28625630;-22.27002;-42.53358
330340;RJ;NOVA FRIBURGO;3606228;CONSULTORIO MEDICO DR PEDRO GOUVEIA TEIXEIRA;PEDRO GOUVEIA TEIXEIRA;;;M;RUA GENERAL OSORIO;04;CENTRO;28625630;-22.282;-42.531
330340;RJ;NOVA FRIBURGO;3606333;JULIO CESAR GOMES DE ANDRADE;JULIO CESAR GOMES DE ANDRADE;;;M;RUA GENERAL OSORIO;273;CENTRO;28625630;-22.27348;-42.53474
330455;RJ;RIO DE JANEIRO;5710731;CASA DE REPOUSO SEPETIBA;CASA DE REPOUSO SEPETIBA LTDA;01813171000100;;M;RUA DA FLORESTA;221;SEPETIBA;23545411;-22.97191;-43.70764
330285;RJ;MESQUITA;5714508;CENTRO DE ESPECIALIDADE ODONTOLOGICA DE MESQUITA;SECRETARIA MUNICIPAL DE SAUDE DE MESQUITA;;04939756000151;M;RUA VENUS;360;SANTA TEREZINHA;26553270;-22.78320;-43.42893
330390;RJ;PETROPOLIS;5714516;SIMONE DA SILVA BOTELHO DE SOUZA;SIMONE DA SILVA BOTELHO DE SOUZA;;;M;RUA QUISSAMA;2139;ITAMARATI;25710000;-22.48845;-43.15266
